tx_id,node_id,role,policy,policy_code,threshold_family,schedule_csv,demand_rows,scheduled_send_rows,scheduled_skip_rows,send_fraction,expected_rows_manifest,expected_send_rows_manifest,expected_skip_rows_manifest,scheduled_send_usefulness_total,scheduled_send_usefulness_mean,usefulness_column,received_valid_packets,observed_sequence_min,observed_sequence_max,observed_missing_transmitted_sequences,observed_missing_transmitted_sequence_count,delivered_usefulness_total,delivered_usefulness_mean_per_received_packet,delivered_priority_total,delivered_priority_mean_per_received_packet,mean_receiver_interarrival_ms,received_packets_per_scheduled_send_row,received_packets_per_scheduled_demand_row,delivered_usefulness_per_scheduled_send_row,delivered_usefulness_per_scheduled_demand_row
TXA,N01,fixed-all anchor,fixed_all,F,,traces/run035_reporting_txa_fixed_all_schedule.csv,64,64,0,1.0,64,64,0,33.6,0.525,usefulness,457,0,457,[130],1,239.52,0.5241137855579869,250.94000000000003,0.5491028446389498,1002.1973684210526,7.140625,7.140625,3.7425,3.7425
TXB,N16,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txb_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,227,0,227,[220],1,183.96,0.8103964757709251,190.77,0.8403964757709251,2008.867256637168,7.09375,3.546875,5.74875,2.874375
TXC,N31,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txc_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,113,0,112,[],0,98.28000000000002,0.8697345132743364,101.66999999999999,0.8997345132743362,3999.964285714286,7.0625,1.765625,6.142500000000001,1.5356250000000002
TXD,N46,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txd_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,57,0,56,[],0,51.300000000000004,0.9,53.01,0.9299999999999999,8000.053571428572,7.125,0.890625,6.4125000000000005,0.8015625000000001
TXE,N61,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txe_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,224,0,225,"[52, 55]",2,181.32,0.8094642857142856,188.04000000000002,0.8394642857142858,2017.9506726457398,7.0,3.5,5.66625,2.833125
TXF,N76,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txf_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,112,0,113,"[85, 88]",2,97.44000000000001,0.8700000000000001,100.79999999999998,0.8999999999999998,4054.072072072072,7.0,1.75,6.090000000000001,1.5225000000000002
TXG,N91,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txg_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,56,0,55,[],0,50.400000000000006,0.9000000000000001,52.08,0.9299999999999999,7999.963636363636,7.0,0.875,6.300000000000001,0.7875000000000001
TXH,N106,ultra-strict threshold scheduled skipping,usefulness_threshold,U,ultra_strict,traces/run035_reporting_txh_ultra_strict_threshold_schedule.csv,64,4,60,0.0625,64,4,60,3.6,0.9,usefulness,29,0,28,[],0,26.099999999999994,0.8999999999999998,26.97,0.9299999999999999,15999.892857142857,7.25,0.453125,6.524999999999999,0.4078124999999999
TXI,N121,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txi_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,113,0,112,[],0,98.28000000000002,0.8697345132743364,101.66999999999999,0.8997345132743362,4000.0089285714284,7.0625,1.765625,6.142500000000001,1.5356250000000002
TXJ,N136,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txj_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,56,0,55,[],0,50.400000000000006,0.9000000000000001,52.08,0.9299999999999999,7999.945454545455,7.0,0.875,6.300000000000001,0.7875000000000001
TXK,N151,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txk_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,200,0,229,"[3, 7, 11, 15, 35, 39, 43, 47, 67, 71, 75, 79, 99, 103, 107, 111, 131, 135, 139, 143, 163, 166, 167, 171, 175, 195, 199, 203, 207, 227]",30,159.23999999999998,0.7961999999999999,165.23999999999998,0.8261999999999999,2301.5175879396984,6.25,3.125,4.976249999999999,2.4881249999999997
TXL,N166,ultra-strict threshold scheduled skipping,usefulness_threshold,U,ultra_strict,traces/run035_reporting_txl_ultra_strict_threshold_schedule.csv,64,4,60,0.0625,64,4,60,3.6,0.9,usefulness,29,0,28,[],0,26.099999999999994,0.8999999999999998,26.97,0.9299999999999999,15999.857142857143,7.25,0.453125,6.524999999999999,0.4078124999999999
