tx_id,node_id,role,policy,policy_code,threshold_family,schedule_csv,demand_rows,scheduled_send_rows,scheduled_skip_rows,send_fraction,expected_rows_manifest,expected_send_rows_manifest,expected_skip_rows_manifest,scheduled_send_usefulness_total,scheduled_send_usefulness_mean,usefulness_column,received_valid_packets,observed_sequence_min,observed_sequence_max,observed_missing_transmitted_sequences,observed_missing_transmitted_sequence_count,delivered_usefulness_total,delivered_usefulness_mean_per_received_packet,delivered_priority_total,delivered_priority_mean_per_received_packet,mean_receiver_interarrival_ms,received_packets_per_scheduled_send_row,received_packets_per_scheduled_demand_row,delivered_usefulness_per_scheduled_send_row,delivered_usefulness_per_scheduled_demand_row
TXA,N01,fixed-all anchor,fixed_all,F,,traces/run033_reporting_txa_fixed_all_schedule.csv,64,64,0,1.0,64,64,0,33.6,0.525,usefulness,427,0,428,"[131, 217]",2,224.94,0.526791569086651,235.63,0.5518266978922717,1004.7089201877934,6.671875,6.671875,3.5146875,3.5146875
TXB,N16,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run033_reporting_txb_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,214,0,213,[],0,173.22000000000003,0.8094392523364488,179.64000000000001,0.8394392523364487,2000.0281690140846,6.6875,3.34375,5.413125000000001,2.7065625000000004
TXC,N31,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run033_reporting_txc_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,106,0,105,[],0,92.22000000000003,0.8700000000000002,95.39999999999999,0.8999999999999999,3980.9333333333334,6.625,1.65625,5.763750000000002,1.4409375000000004
TXD,N46,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run033_reporting_txd_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,53,0,52,[],0,47.699999999999996,0.8999999999999999,49.29,0.9299999999999999,8000.096153846154,6.625,0.828125,5.9624999999999995,0.7453124999999999
TXE,N61,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run033_reporting_txe_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,211,0,211,[97],1,170.94000000000003,0.8101421800947869,177.27,0.8401421800947868,2009.547619047619,6.59375,3.296875,5.341875000000001,2.6709375000000004
TXF,N76,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run033_reporting_txf_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,102,1,105,"[2, 4, 18]",3,88.86000000000004,0.8711764705882357,91.92000000000002,0.9011764705882355,4118.811881188119,6.375,1.59375,5.553750000000003,1.3884375000000007
TXG,N91,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run033_reporting_txg_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,52,0,51,[],0,46.8,0.8999999999999999,48.36,0.9299999999999999,8000.0,6.5,0.8125,5.85,0.73125
TXH,N106,ultra-strict threshold scheduled skipping,usefulness_threshold,U,ultra_strict,traces/run033_reporting_txh_ultra_strict_threshold_schedule.csv,64,4,60,0.0625,64,4,60,3.6,0.9,usefulness,27,0,27,[7],1,24.299999999999997,0.8999999999999999,25.11,0.9299999999999999,15692.346153846154,6.75,0.421875,6.074999999999999,0.37968749999999996
