tx_id,node_id,role,policy,policy_code,threshold_family,schedule_csv,demand_rows,scheduled_send_rows,scheduled_skip_rows,send_fraction,expected_rows_manifest,expected_send_rows_manifest,expected_skip_rows_manifest,scheduled_send_usefulness_total,scheduled_send_usefulness_mean,usefulness_column,received_valid_packets,observed_sequence_min,observed_sequence_max,observed_missing_transmitted_sequences,observed_missing_transmitted_sequence_count,delivered_usefulness_total,delivered_usefulness_mean_per_received_packet,delivered_priority_total,delivered_priority_mean_per_received_packet,mean_receiver_interarrival_ms,received_packets_per_scheduled_send_row,received_packets_per_scheduled_demand_row,delivered_usefulness_per_scheduled_send_row,delivered_usefulness_per_scheduled_demand_row
TXA,N01,fixed-all baseline,fixed_all,F,,traces/run030_reporting_txa_fixed_all_schedule.csv,64,64,0,1.0,64,64,0,33.6,0.525,usefulness,393,0,393,[78],1,205.8,0.5236641221374047,215.62000000000003,0.5486513994910942,1002.5637755102041,6.140625,6.140625,3.215625,3.215625
TXB,N16,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run030_reporting_txb_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,194,0,196,"[10, 12, 89]",3,157.14000000000001,0.81,162.96,0.8400000000000001,2031.1139896373056,6.0625,3.03125,4.9106250000000005,2.4553125000000002
TXC,N31,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run030_reporting_txc_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,98,0,97,[],0,85.26000000000002,0.8700000000000002,88.19999999999999,0.8999999999999999,3979.422680412371,6.125,1.53125,5.328750000000001,1.3321875000000003
