tx_id,node_id,seq,observed_by_rxa,observed_by_rxb,observed_by_rxc,receiver_count,observation_class,receivers
TXE,N61,148,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,149,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,150,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,151,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,152,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,153,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,154,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,155,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,156,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,157,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,158,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,159,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,160,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,161,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,162,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,163,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,164,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,165,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,166,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,167,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,168,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,169,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,170,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,171,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,172,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,173,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,174,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,175,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,176,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,177,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,178,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,179,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,180,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,181,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,182,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,183,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,184,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,185,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,186,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,187,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,188,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,189,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,190,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,191,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,192,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,193,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,194,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,195,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,196,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,197,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,198,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,199,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,200,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,201,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,202,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,203,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,204,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,205,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,206,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,207,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,208,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,209,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,210,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,211,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,212,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,213,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,214,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,215,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,216,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,217,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,218,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,219,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,220,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,221,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,222,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,223,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,224,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXE,N61,225,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,0,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,1,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,2,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,3,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,4,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,5,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,6,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,7,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,8,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,9,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,10,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,11,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,12,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,13,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,14,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,15,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,16,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,17,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,18,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,19,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,20,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,21,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,22,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,23,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,24,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,25,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,26,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,27,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,28,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,29,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,30,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,31,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,32,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,33,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,34,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,35,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,36,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXF,N76,37,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,38,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,39,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,40,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,41,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,42,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,43,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,44,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,45,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,46,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,47,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,48,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,49,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,50,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,51,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,52,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,53,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,54,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,55,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,56,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,57,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,58,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,59,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,60,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,61,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,62,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,63,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,64,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,65,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,66,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,67,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,68,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,69,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,70,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,71,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,72,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,73,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,74,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,75,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,76,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,77,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,78,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,79,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,80,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,81,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,82,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,83,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,84,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,85,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,86,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,87,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,88,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,89,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,90,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,91,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,92,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,93,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,94,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,95,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,96,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,97,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,98,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,99,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,100,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,101,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,102,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,103,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,104,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,105,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,106,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,107,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,108,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,109,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,110,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,111,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,112,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXF,N76,113,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,0,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,1,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,2,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,3,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,4,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,5,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,6,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,7,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,8,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,9,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,10,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,11,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,12,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,13,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,14,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,15,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,16,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,17,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,18,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,19,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,20,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,21,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,22,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,23,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,24,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,25,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,26,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,27,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,28,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,29,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,30,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,31,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,32,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,33,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,34,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,35,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,36,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,37,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,38,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,39,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,40,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,41,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,42,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,43,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,44,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,45,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,46,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,47,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,48,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,49,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,50,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,51,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,52,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,53,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,54,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXG,N91,55,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXH,N106,0,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,1,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,2,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,3,False,False,True,1,exactly_one,RXC_TBEAM
TXH,N106,4,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,5,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,7,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,8,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,9,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,10,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,11,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,12,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,13,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,14,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,15,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,16,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,17,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,18,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,19,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,20,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,21,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,22,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,23,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,24,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,25,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXH,N106,26,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,27,True,False,False,1,exactly_one,RXA_LORA32
TXH,N106,28,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXI,N121,0,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,1,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,2,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,3,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,4,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,5,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,6,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,7,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,8,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,9,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,10,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
