tx_id,node_id,role,policy,policy_code,threshold_family,schedule_csv,demand_rows,scheduled_send_rows,scheduled_skip_rows,send_fraction,expected_rows_manifest,expected_send_rows_manifest,expected_skip_rows_manifest,scheduled_send_usefulness_total,scheduled_send_usefulness_mean,usefulness_column,received_valid_packets,observed_sequence_min,observed_sequence_max,observed_missing_transmitted_sequences,observed_missing_transmitted_sequence_count,delivered_usefulness_total,delivered_usefulness_mean_per_received_packet,delivered_priority_total,delivered_priority_mean_per_received_packet,mean_receiver_interarrival_ms,received_packets_per_scheduled_send_row,received_packets_per_scheduled_demand_row,delivered_usefulness_per_scheduled_send_row,delivered_usefulness_per_scheduled_demand_row
TXA,N01,fixed-all anchor,fixed_all,F,,traces/run035_reporting_txa_fixed_all_schedule.csv,64,64,0,1.0,64,64,0,33.6,0.525,usefulness,443,0,443,[276],1,232.06,0.5238374717832958,243.13000000000002,0.5488261851015802,1002.2647058823529,6.921875,6.921875,3.6259375,3.6259375
TXB,N16,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txb_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,219,0,220,"[15, 187]",2,177.12000000000003,0.8087671232876714,183.69000000000003,0.8387671232876713,2018.3532110091744,6.84375,3.421875,5.535000000000001,2.7675000000000005
TXC,N31,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txc_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,109,0,109,[61],1,94.80000000000004,0.8697247706422022,98.07000000000002,0.899724770642202,4018.453703703704,6.8125,1.703125,5.9250000000000025,1.4812500000000006
TXD,N46,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txd_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,55,0,54,[],0,49.49999999999999,0.8999999999999999,51.15,0.9299999999999999,8000.0,6.875,0.859375,6.187499999999999,0.7734374999999999
TXE,N61,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txe_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,215,0,218,"[43, 75, 82, 83]",4,173.76000000000002,0.808186046511628,180.21000000000004,0.8381860465116281,2037.3878504672898,6.71875,3.359375,5.430000000000001,2.7150000000000003
TXF,N76,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txf_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,107,0,109,"[11, 56, 101]",3,93.06000000000003,0.8697196261682246,96.27,0.8997196261682242,4094.3396226415093,6.6875,1.671875,5.816250000000002,1.4540625000000005
TXG,N91,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txg_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,54,0,53,[],0,48.599999999999994,0.8999999999999999,50.22,0.9299999999999999,7999.924528301887,6.75,0.84375,6.074999999999999,0.7593749999999999
TXH,N106,ultra-strict threshold scheduled skipping,usefulness_threshold,U,ultra_strict,traces/run035_reporting_txh_ultra_strict_threshold_schedule.csv,64,4,60,0.0625,64,4,60,3.6,0.9,usefulness,28,0,27,[],0,25.199999999999996,0.8999999999999998,26.04,0.9299999999999999,15110.962962962964,7.0,0.4375,6.299999999999999,0.39374999999999993
TXI,N121,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run035_reporting_txi_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,110,0,109,[],0,95.70000000000005,0.8700000000000004,99.00000000000001,0.9000000000000001,3981.6422018348626,6.875,1.71875,5.981250000000003,1.4953125000000007
TXJ,N136,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run035_reporting_txj_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,54,0,53,[],0,48.599999999999994,0.8999999999999999,50.22,0.9299999999999999,7999.905660377359,6.75,0.84375,6.074999999999999,0.7593749999999999
TXK,N151,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run035_reporting_txk_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,195,0,222,"[3, 7, 11, 15, 35, 39, 43, 47, 67, 71, 75, 79, 99, 103, 107, 111, 131, 135, 139, 143, 163, 167, 171, 175, 195, 199, 203, 207]",28,155.34,0.7966153846153846,161.19,0.8266153846153846,2288.659793814433,6.09375,3.046875,4.854375,2.4271875
TXL,N166,ultra-strict threshold scheduled skipping,usefulness_threshold,U,ultra_strict,traces/run035_reporting_txl_ultra_strict_threshold_schedule.csv,64,4,60,0.0625,64,4,60,3.6,0.9,usefulness,28,0,27,[],0,25.199999999999996,0.8999999999999998,26.04,0.9299999999999999,15110.888888888889,7.0,0.4375,6.299999999999999,0.39374999999999993
