tx_id,node_id,role,policy,policy_code,threshold_family,schedule_csv,demand_rows,scheduled_send_rows,scheduled_skip_rows,send_fraction,expected_rows_manifest,expected_send_rows_manifest,expected_skip_rows_manifest,scheduled_send_usefulness_total,scheduled_send_usefulness_mean,usefulness_column,received_valid_packets,observed_sequence_min,observed_sequence_max,observed_missing_transmitted_sequences,observed_missing_transmitted_sequence_count,delivered_usefulness_total,delivered_usefulness_mean_per_received_packet,delivered_priority_total,delivered_priority_mean_per_received_packet,mean_receiver_interarrival_ms,received_packets_per_scheduled_send_row,received_packets_per_scheduled_demand_row,delivered_usefulness_per_scheduled_send_row,delivered_usefulness_per_scheduled_demand_row
TXA,N01,fixed-all baseline,fixed_all,F,,traces/run031_reporting_txa_fixed_all_schedule.csv,64,64,0,1.0,64,64,0,33.6,0.525,usefulness,433,0,433,[85],1,227.44000000000003,0.5252655889145497,238.27,0.5502771362586605,1002.3263888888889,6.765625,6.765625,3.5537500000000004,3.5537500000000004
TXB,N16,medium threshold scheduled skipping,usefulness_threshold,U,medium,traces/run031_reporting_txb_medium_threshold_schedule.csv,64,32,32,0.5,64,32,32,25.92,0.81,usefulness,212,0,211,[],0,171.72000000000003,0.8100000000000002,178.08,0.8400000000000001,2000.0236966824646,6.625,3.3125,5.366250000000001,2.6831250000000004
TXC,N31,strict threshold scheduled skipping,usefulness_threshold,U,strict,traces/run031_reporting_txc_strict_threshold_schedule.csv,64,16,48,0.25,64,16,48,13.92,0.87,usefulness,102,0,101,[],0,88.74000000000004,0.8700000000000003,91.80000000000001,0.9000000000000001,3980.227722772277,6.375,1.59375,5.546250000000002,1.3865625000000006
TXD,N46,very-strict threshold scheduled skipping,usefulness_threshold,U,very_strict,traces/run031_reporting_txd_very_strict_threshold_schedule.csv,64,8,56,0.125,64,8,56,7.2,0.9,usefulness,53,0,55,"[25, 44, 45]",3,47.699999999999996,0.8999999999999999,49.29,0.9299999999999999,8461.634615384615,6.625,0.828125,5.9624999999999995,0.7453124999999999
