rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,2640460,R24,TXB,N16,129,260044,C,1,0.88,0.84,5.0,U,-48.0,9.25,True,,2026-06-27T14:27:31.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2640460,R24,TXB,N16,129,260044,C,1,0.88,0.84,5,U,-48,9.25"
RX,2640945,R24,TXA,N01,259,260529,D,0,0.35,0.42,5.0,F,-37.0,9.25,True,,2026-06-27T14:27:32.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2640945,R24,TXA,N01,259,260529,D,0,0.35,0.42,5,F,-37,9.25"
RX,2641945,R24,TXA,N01,260,261529,E,1,0.75,0.79,5.0,F,-37.0,9.75,True,,2026-06-27T14:27:33.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2641945,R24,TXA,N01,260,261529,E,1,0.75,0.79,5,F,-37,9.75"
RX,2642460,R24,TXB,N16,130,262044,E,1,0.75,0.79,5.0,U,-46.0,11.75,True,,2026-06-27T14:27:33.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2642460,R24,TXB,N16,130,262044,E,1,0.75,0.79,5,U,-46,11.75"
RX,2642945,R24,TXA,N01,261,262529,F,0,0.1,0.08,5.0,F,-37.0,9.25,True,,2026-06-27T14:27:34.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2642945,R24,TXA,N01,261,262529,F,0,0.10,0.08,5,F,-37,9.25"
RX,2643945,R24,TXA,N01,262,263529,G,1,0.65,0.67,5.0,F,-38.0,9.75,True,,2026-06-27T14:27:35.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2643945,R24,TXA,N01,262,263529,G,1,0.65,0.67,5,F,-38,9.75"
RX,2644460,R24,TXB,N16,131,264044,G,1,0.65,0.67,5.0,U,-48.0,9.75,True,,2026-06-27T14:27:35.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2644460,R24,TXB,N16,131,264044,G,1,0.65,0.67,5,U,-48,9.75"
RX,2644945,R24,TXA,N01,263,264529,H,0,0.48,0.49,5.0,F,-38.0,9.0,True,,2026-06-27T14:27:36.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2644945,R24,TXA,N01,263,264529,H,0,0.48,0.49,5,F,-38,9.00"
RX,2645945,R24,TXA,N01,264,265529,A,1,0.9,0.91,5.0,F,-38.0,9.25,True,,2026-06-27T14:27:37.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2645945,R24,TXA,N01,264,265529,A,1,0.90,0.91,5,F,-38,9.25"
RX,2646460,R24,TXB,N16,132,266044,A,1,0.9,0.91,5.0,U,-48.0,9.75,True,,2026-06-27T14:27:37.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2646460,R24,TXB,N16,132,266044,A,1,0.90,0.91,5,U,-48,9.75"
RX,2646945,R24,TXA,N01,265,266529,B,0,0.22,0.21,5.0,F,-38.0,9.5,True,,2026-06-27T14:27:38.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2646945,R24,TXA,N01,265,266529,B,0,0.22,0.21,5,F,-38,9.50"
RX,2647945,R24,TXA,N01,266,267529,C,1,0.82,0.77,5.0,F,-38.0,9.75,True,,2026-06-27T14:27:39.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2647945,R24,TXA,N01,266,267529,C,1,0.82,0.77,5,F,-38,9.75"
RX,2648460,R24,TXB,N16,133,268044,C,1,0.82,0.77,5.0,U,-48.0,9.5,True,,2026-06-27T14:27:39.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2648460,R24,TXB,N16,133,268044,C,1,0.82,0.77,5,U,-48,9.50"
RX,2648945,R24,TXA,N01,267,268529,D,0,0.4,0.36,5.0,F,-38.0,9.0,True,,2026-06-27T14:27:40.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2648945,R24,TXA,N01,267,268529,D,0,0.40,0.36,5,F,-38,9.00"
RX,2649945,R24,TXA,N01,268,269529,E,1,0.72,0.74,5.0,F,-38.0,9.75,True,,2026-06-27T14:27:41.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2649945,R24,TXA,N01,268,269529,E,1,0.72,0.74,5,F,-38,9.75"
RX,2650460,R24,TXB,N16,134,270044,E,1,0.72,0.74,5.0,U,-48.0,10.0,True,,2026-06-27T14:27:41.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2650460,R24,TXB,N16,134,270044,E,1,0.72,0.74,5,U,-48,10.00"
RX,2650945,R24,TXA,N01,269,270529,F,0,0.12,0.15,5.0,F,-36.0,10.0,True,,2026-06-27T14:27:42.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2650945,R24,TXA,N01,269,270529,F,0,0.12,0.15,5,F,-36,10.00"
RX,2651945,R24,TXA,N01,270,271529,G,1,0.69,0.63,5.0,F,-37.0,9.75,True,,2026-06-27T14:27:43.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2651945,R24,TXA,N01,270,271529,G,1,0.69,0.63,5,F,-37,9.75"
RX,2652460,R24,TXB,N16,135,272044,G,1,0.69,0.63,5.0,U,-48.0,9.5,True,,2026-06-27T14:27:43.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2652460,R24,TXB,N16,135,272044,G,1,0.69,0.63,5,U,-48,9.50"
RX,2652945,R24,TXA,N01,271,272529,H,0,0.44,0.46,5.0,F,-38.0,9.75,True,,2026-06-27T14:27:44.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2652945,R24,TXA,N01,271,272529,H,0,0.44,0.46,5,F,-38,9.75"
RX,2653945,R24,TXA,N01,272,273529,A,1,0.95,0.92,5.0,F,-38.0,9.25,True,,2026-06-27T14:27:45.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2653945,R24,TXA,N01,272,273529,A,1,0.95,0.92,5,F,-38,9.25"
RX,2654460,R24,TXB,N16,136,274044,A,1,0.95,0.92,5.0,U,-48.0,9.25,True,,2026-06-27T14:27:45.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2654460,R24,TXB,N16,136,274044,A,1,0.95,0.92,5,U,-48,9.25"
RX,2654945,R24,TXA,N01,273,274529,B,0,0.2,0.18,5.0,F,-38.0,9.0,True,,2026-06-27T14:27:46.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2654945,R24,TXA,N01,273,274529,B,0,0.20,0.18,5,F,-38,9.00"
RX,2655945,R24,TXA,N01,274,275529,C,1,0.88,0.84,5.0,F,-38.0,9.5,True,,2026-06-27T14:27:47.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2655945,R24,TXA,N01,274,275529,C,1,0.88,0.84,5,F,-38,9.50"
RX,2656460,R24,TXB,N16,137,276044,C,1,0.88,0.84,5.0,U,-47.0,9.25,True,,2026-06-27T14:27:47.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2656460,R24,TXB,N16,137,276044,C,1,0.88,0.84,5,U,-47,9.25"
RX,2656945,R24,TXA,N01,275,276529,D,0,0.35,0.42,5.0,F,-38.0,9.25,True,,2026-06-27T14:27:48.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2656945,R24,TXA,N01,275,276529,D,0,0.35,0.42,5,F,-38,9.25"
RX,2657945,R24,TXA,N01,276,277529,E,1,0.75,0.79,5.0,F,-37.0,9.25,True,,2026-06-27T14:27:49.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2657945,R24,TXA,N01,276,277529,E,1,0.75,0.79,5,F,-37,9.25"
RX,2658460,R24,TXB,N16,138,278044,E,1,0.75,0.79,5.0,U,-48.0,9.5,True,,2026-06-27T14:27:49.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2658460,R24,TXB,N16,138,278044,E,1,0.75,0.79,5,U,-48,9.50"
