rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4044443,R35,TXB,N16,108,220893,A,1,0.75,0.72,5.0,U,-90.0,8.25,True,,2026-07-11T14:55:34.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4044443,R35,TXB,N16,108,220893,A,1,0.75,0.72,5,U,-90,8.25"
RX,4044926,R35,TXE,N61,106,221382,E,1,0.87,0.84,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:35.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4044926,R35,TXE,N61,106,221382,E,1,0.87,0.84,5,U,-71,9.50"
RX,4045034,R35,TXI,N121,53,221481,G,0,0.93,0.9,5.0,U,-73.0,9.5,True,,2026-07-11T14:55:35.441+00:00,/dev/cu.usbserial-576B0005451,"RX,4045034,R35,TXI,N121,53,221481,G,0,0.93,0.90,5,U,-73,9.50"
RX,4045175,R35,TXA,N01,219,221626,D,1,0.24,0.22,5.0,F,-74.0,10.0,True,,2026-07-11T14:55:35.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4045175,R35,TXA,N01,219,221626,D,1,0.24,0.22,5,F,-74,10.00"
RX,4045321,R35,TXK,N151,110,221763,E,0,0.87,0.84,5.0,U,-67.0,9.75,True,,2026-07-11T14:55:35.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4045321,R35,TXK,N151,110,221763,E,0,0.87,0.84,5,U,-67,9.75"
RX,4046175,R35,TXA,N01,220,222626,E,0,0.87,0.84,5.0,F,-75.0,10.0,True,,2026-07-11T14:55:36.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4046175,R35,TXA,N01,220,222626,E,0,0.87,0.84,5,F,-75,10.00"
RX,4046443,R35,TXB,N16,109,222893,C,1,0.81,0.78,5.0,U,-90.0,8.5,True,,2026-07-11T14:55:36.850+00:00,/dev/cu.usbserial-576B0005451,"RX,4046443,R35,TXB,N16,109,222893,C,1,0.81,0.78,5,U,-90,8.50"
RX,4046926,R35,TXE,N61,107,223382,G,0,0.93,0.9,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:37.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4046926,R35,TXE,N61,107,223382,G,0,0.93,0.90,5,U,-71,9.50"
RX,4047175,R35,TXA,N01,221,223626,F,1,0.28,0.26,5.0,F,-75.0,9.75,True,,2026-07-11T14:55:37.582+00:00,/dev/cu.usbserial-576B0005451,"RX,4047175,R35,TXA,N01,221,223626,F,1,0.28,0.26,5,F,-75,9.75"
RX,4047286,R35,TXH,N106,15,223742,G,1,0.93,0.9,5.0,U,-59.0,1.25,True,,2026-07-11T14:55:37.693+00:00,/dev/cu.usbserial-576B0005451,"RX,4047286,R35,TXH,N106,15,223742,G,1,0.93,0.90,5,U,-59,1.25"
RX,4047468,R35,TXL,N166,15,223916,G,1,0.93,0.9,5.0,U,-69.0,9.5,True,,2026-07-11T14:55:37.875+00:00,/dev/cu.usbserial-576B0005451,"RX,4047468,R35,TXL,N166,15,223916,G,1,0.93,0.90,5,U,-69,9.50"
RX,4047674,R35,TXF,N76,54,224131,E,0,0.87,0.84,5.0,U,-72.0,9.75,True,,2026-07-11T14:55:38.082+00:00,/dev/cu.usbserial-576B0005451,"RX,4047674,R35,TXF,N76,54,224131,E,0,0.87,0.84,5,U,-72,9.75"
RX,4047978,R35,TXD,N46,27,224430,G,1,0.93,0.9,5.0,U,-70.0,9.75,True,,2026-07-11T14:55:38.385+00:00,/dev/cu.usbserial-576B0005451,"RX,4047978,R35,TXD,N46,27,224430,G,1,0.93,0.90,5,U,-70,9.75"
RX,4048175,R35,TXA,N01,222,224626,G,1,0.93,0.9,5.0,F,-74.0,9.5,True,,2026-07-11T14:55:38.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4048175,R35,TXA,N01,222,224626,G,1,0.93,0.90,5,F,-74,9.50"
RX,4048443,R35,TXB,N16,110,224893,E,0,0.87,0.84,5.0,U,-90.0,8.0,True,,2026-07-11T14:55:38.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4048443,R35,TXB,N16,110,224893,E,0,0.87,0.84,5,U,-90,8.00"
RX,4048624,R35,TXG,N91,26,225080,G,0,0.93,0.9,5.0,U,-69.0,9.75,True,,2026-07-11T14:55:39.031+00:00,/dev/cu.usbserial-576B0005451,"RX,4048624,R35,TXG,N91,26,225080,G,0,0.93,0.90,5,U,-69,9.75"
RX,4048926,R35,TXE,N61,108,225382,A,1,0.75,0.72,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:39.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4048926,R35,TXE,N61,108,225382,A,1,0.75,0.72,5,U,-71,9.50"
RX,4049175,R35,TXA,N01,223,225626,H,0,0.32,0.3,5.0,F,-74.0,9.0,True,,2026-07-11T14:55:39.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4049175,R35,TXA,N01,223,225626,H,0,0.32,0.30,5,F,-74,9.00"
RX,4049321,R35,TXK,N151,112,225763,A,1,0.75,0.72,5.0,U,-67.0,10.25,True,,2026-07-11T14:55:39.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4049321,R35,TXK,N151,112,225763,A,1,0.75,0.72,5,U,-67,10.25"
RX,4049674,R35,TXF,N76,55,226131,G,1,0.93,0.9,5.0,U,-73.0,10.0,True,,2026-07-11T14:55:40.081+00:00,/dev/cu.usbserial-576B0005451,"RX,4049674,R35,TXF,N76,55,226131,G,1,0.93,0.90,5,U,-73,10.00"
RX,4049833,R35,TXJ,N136,26,226280,G,0,0.93,0.9,5.0,U,-80.0,9.75,True,,2026-07-11T14:55:40.240+00:00,/dev/cu.usbserial-576B0005451,"RX,4049833,R35,TXJ,N136,26,226280,G,0,0.93,0.90,5,U,-80,9.75"
