wall_time_utc,serial_port,raw_line
2026-06-22T21:24:44.059+00:00,/dev/cu.usbserial-576B0005451,"RX,642847,R0,N16,94,478826,B,1,0.91,0.80,30,U,-53,9.25"
2026-06-22T21:24:45.250+00:00,/dev/cu.usbserial-576B0005451,"RX,644038,R0,N01,113,575293,A,1,0.82,0.74,30,U,-49,10.00"
2026-06-22T21:24:49.137+00:00,/dev/cu.usbserial-576B0005451,"RX,647925,R0,N16,95,483904,B,1,0.91,0.80,30,U,-51,10.00"
2026-06-22T21:24:50.328+00:00,/dev/cu.usbserial-576B0005451,"RX,649116,R0,N01,114,580371,A,1,0.82,0.74,30,U,-48,9.50"
2026-06-22T21:24:54.215+00:00,/dev/cu.usbserial-576B0005451,"RX,653003,R0,N16,96,488982,B,1,0.91,0.80,30,U,-51,9.75"
2026-06-22T21:24:55.406+00:00,/dev/cu.usbserial-576B0005451,"RX,654194,R0,N01,115,585449,A,1,0.82,0.74,30,U,-48,9.75"
2026-06-22T21:24:59.293+00:00,/dev/cu.usbserial-576B0005451,"RX,658081,R0,N16,97,494060,B,1,0.91,0.80,30,U,-53,9.75"
2026-06-22T21:25:00.484+00:00,/dev/cu.usbserial-576B0005451,"RX,659272,R0,N01,116,590527,A,1,0.82,0.74,30,U,-52,10.00"
2026-06-22T21:25:04.372+00:00,/dev/cu.usbserial-576B0005451,"RX,663159,R0,N16,98,499138,B,1,0.91,0.80,30,U,-49,9.75"
2026-06-22T21:25:05.564+00:00,/dev/cu.usbserial-576B0005451,"RX,664350,R0,N01,117,595605,A,1,0.82,0.74,30,U,-49,10.25"
2026-06-22T21:25:09.449+00:00,/dev/cu.usbserial-576B0005451,"RX,668237,R0,N16,99,504216,B,1,0.91,0.80,30,U,-50,9.50"
2026-06-22T21:25:10.640+00:00,/dev/cu.usbserial-576B0005451,"RX,669428,R0,N01,118,600683,A,1,0.82,0.74,30,U,-49,10.50"
2026-06-22T21:25:14.527+00:00,/dev/cu.usbserial-576B0005451,"RX,673315,R0,N16,100,509294,B,1,0.91,0.80,30,U,-49,10.00"
2026-06-22T21:25:15.718+00:00,/dev/cu.usbserial-576B0005451,"RX,674506,R0,N01,119,605761,A,1,0.82,0.74,30,U,-49,10.00"
2026-06-22T21:25:19.605+00:00,/dev/cu.usbserial-576B0005451,"RX,678393,R0,N16,101,514372,B,1,0.91,0.80,30,U,-50,9.75"
