rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4069050,R35,TXA,N01,297,299626,B,1,0.2,0.18,5.0,F,-79.0,9.5,True,,2026-07-11T14:56:53.583+00:00,/dev/cu.usbserial-58870137921,"RX,4069050,R35,TXA,N01,297,299626,B,1,0.20,0.18,5,F,-79,9.50"
RX,4069196,R35,TXK,N151,149,299763,C,1,0.81,0.78,5.0,U,-68.0,10.0,True,,2026-07-11T14:56:53.728+00:00,/dev/cu.usbserial-58870137921,"RX,4069196,R35,TXK,N151,149,299763,C,1,0.81,0.78,5,U,-68,10.00"
RX,4069803,R35,TXC,N31,73,300381,G,1,0.93,0.9,5.0,U,-79.0,10.0,True,,2026-07-11T14:56:54.336+00:00,/dev/cu.usbserial-58870137921,"RX,4069803,R35,TXC,N31,73,300381,G,1,0.93,0.90,5,U,-79,10.00"
RX,4070050,R35,TXA,N01,298,300626,C,1,0.81,0.78,5.0,F,-79.0,9.5,True,,2026-07-11T14:56:54.583+00:00,/dev/cu.usbserial-58870137921,"RX,4070050,R35,TXA,N01,298,300626,C,1,0.81,0.78,5,F,-79,9.50"
RX,4070318,R35,TXB,N16,148,300893,A,0,0.75,0.72,5.0,U,-81.0,9.75,True,,2026-07-11T14:56:54.851+00:00,/dev/cu.usbserial-58870137921,"RX,4070318,R35,TXB,N16,148,300893,A,0,0.75,0.72,5,U,-81,9.75"
RX,4070801,R35,TXE,N61,146,301382,E,1,0.87,0.84,5.0,U,-76.0,9.75,True,,2026-07-11T14:56:55.334+00:00,/dev/cu.usbserial-58870137921,"RX,4070801,R35,TXE,N61,146,301382,E,1,0.87,0.84,5,U,-76,9.75"
RX,4070908,R35,TXI,N121,73,301481,G,1,0.93,0.9,5.0,U,-73.0,9.5,True,,2026-07-11T14:56:55.441+00:00,/dev/cu.usbserial-58870137921,"RX,4070908,R35,TXI,N121,73,301481,G,1,0.93,0.90,5,U,-73,9.50"
RX,4071050,R35,TXA,N01,299,301626,D,0,0.24,0.22,5.0,F,-79.0,9.25,True,,2026-07-11T14:56:55.583+00:00,/dev/cu.usbserial-58870137921,"RX,4071050,R35,TXA,N01,299,301626,D,0,0.24,0.22,5,F,-79,9.25"
RX,4071196,R35,TXK,N151,150,301763,E,1,0.87,0.84,5.0,U,-67.0,9.75,True,,2026-07-11T14:56:55.728+00:00,/dev/cu.usbserial-58870137921,"RX,4071196,R35,TXK,N151,150,301763,E,1,0.87,0.84,5,U,-67,9.75"
RX,4072050,R35,TXA,N01,300,302626,E,1,0.87,0.84,5.0,F,-79.0,9.75,True,,2026-07-11T14:56:56.583+00:00,/dev/cu.usbserial-58870137921,"RX,4072050,R35,TXA,N01,300,302626,E,1,0.87,0.84,5,F,-79,9.75"
RX,4072318,R35,TXB,N16,149,302893,C,1,0.81,0.78,5.0,U,-80.0,9.5,True,,2026-07-11T14:56:56.851+00:00,/dev/cu.usbserial-58870137921,"RX,4072318,R35,TXB,N16,149,302893,C,1,0.81,0.78,5,U,-80,9.50"
RX,4072801,R35,TXE,N61,147,303382,G,1,0.93,0.9,5.0,U,-76.0,9.75,True,,2026-07-11T14:56:57.334+00:00,/dev/cu.usbserial-58870137921,"RX,4072801,R35,TXE,N61,147,303382,G,1,0.93,0.90,5,U,-76,9.75"
RX,4073050,R35,TXA,N01,301,303626,F,1,0.28,0.26,5.0,F,-78.0,9.75,True,,2026-07-11T14:56:57.583+00:00,/dev/cu.usbserial-58870137921,"RX,4073050,R35,TXA,N01,301,303626,F,1,0.28,0.26,5,F,-78,9.75"
RX,4073196,R35,TXK,N151,151,303763,G,0,0.93,0.9,5.0,U,-68.0,10.0,True,,2026-07-11T14:56:57.728+00:00,/dev/cu.usbserial-58870137921,"RX,4073196,R35,TXK,N151,151,303763,G,0,0.93,0.90,5,U,-68,10.00"
RX,4073549,R35,TXF,N76,74,304131,E,1,0.87,0.84,5.0,U,-74.0,9.0,True,,2026-07-11T14:56:58.082+00:00,/dev/cu.usbserial-58870137921,"RX,4073549,R35,TXF,N76,74,304131,E,1,0.87,0.84,5,U,-74,9.00"
RX,4073853,R35,TXD,N46,37,304430,G,0,0.93,0.9,5.0,U,-71.0,9.75,True,,2026-07-11T14:56:58.386+00:00,/dev/cu.usbserial-58870137921,"RX,4073853,R35,TXD,N46,37,304430,G,0,0.93,0.90,5,U,-71,9.75"
RX,4074050,R35,TXA,N01,302,304626,G,0,0.93,0.9,5.0,F,-79.0,10.25,True,,2026-07-11T14:56:58.583+00:00,/dev/cu.usbserial-58870137921,"RX,4074050,R35,TXA,N01,302,304626,G,0,0.93,0.90,5,F,-79,10.25"
RX,4074318,R35,TXB,N16,150,304893,E,1,0.87,0.84,5.0,U,-81.0,9.75,True,,2026-07-11T14:56:58.852+00:00,/dev/cu.usbserial-58870137921,"RX,4074318,R35,TXB,N16,150,304893,E,1,0.87,0.84,5,U,-81,9.75"
RX,4074499,R35,TXG,N91,36,305080,G,1,0.93,0.9,5.0,U,-81.0,9.25,True,,2026-07-11T14:56:59.031+00:00,/dev/cu.usbserial-58870137921,"RX,4074499,R35,TXG,N91,36,305080,G,1,0.93,0.90,5,U,-81,9.25"
RX,4074801,R35,TXE,N61,148,305382,A,0,0.75,0.72,5.0,U,-76.0,9.5,True,,2026-07-11T14:56:59.334+00:00,/dev/cu.usbserial-58870137921,"RX,4074801,R35,TXE,N61,148,305382,A,0,0.75,0.72,5,U,-76,9.50"
RX,4075050,R35,TXA,N01,303,305626,H,1,0.32,0.3,5.0,F,-79.0,9.25,True,,2026-07-11T14:56:59.583+00:00,/dev/cu.usbserial-58870137921,"RX,4075050,R35,TXA,N01,303,305626,H,1,0.32,0.30,5,F,-79,9.25"
RX,4075196,R35,TXK,N151,152,305763,A,1,0.75,0.72,5.0,U,-68.0,10.0,True,,2026-07-11T14:56:59.728+00:00,/dev/cu.usbserial-58870137921,"RX,4075196,R35,TXK,N151,152,305763,A,1,0.75,0.72,5,U,-68,10.00"
RX,4075549,R35,TXF,N76,75,306131,G,0,0.93,0.9,5.0,U,-74.0,9.25,True,,2026-07-11T14:57:00.082+00:00,/dev/cu.usbserial-58870137921,"RX,4075549,R35,TXF,N76,75,306131,G,0,0.93,0.90,5,U,-74,9.25"
RX,4075708,R35,TXJ,N136,36,306280,G,1,0.93,0.9,5.0,U,-76.0,9.5,True,,2026-07-11T14:57:00.241+00:00,/dev/cu.usbserial-58870137921,"RX,4075708,R35,TXJ,N136,36,306280,G,1,0.93,0.90,5,U,-76,9.50"
RX,4075803,R35,TXC,N31,74,306381,E,1,0.87,0.84,5.0,U,-79.0,9.75,True,,2026-07-11T14:57:00.335+00:00,/dev/cu.usbserial-58870137921,"RX,4075803,R35,TXC,N31,74,306381,E,1,0.87,0.84,5,U,-79,9.75"
RX,4076050,R35,TXA,N01,304,306626,A,1,0.75,0.72,5.0,F,-79.0,10.0,True,,2026-07-11T14:57:00.583+00:00,/dev/cu.usbserial-58870137921,"RX,4076050,R35,TXA,N01,304,306626,A,1,0.75,0.72,5,F,-79,10.00"
RX,4076318,R35,TXB,N16,151,306893,G,0,0.93,0.9,5.0,U,-81.0,10.25,True,,2026-07-11T14:57:00.852+00:00,/dev/cu.usbserial-58870137921,"RX,4076318,R35,TXB,N16,151,306893,G,0,0.93,0.90,5,U,-81,10.25"
RX,4076801,R35,TXE,N61,149,307382,C,1,0.81,0.78,5.0,U,-77.0,9.75,True,,2026-07-11T14:57:01.334+00:00,/dev/cu.usbserial-58870137921,"RX,4076801,R35,TXE,N61,149,307382,C,1,0.81,0.78,5,U,-77,9.75"
RX,4076908,R35,TXI,N121,74,307481,E,1,0.87,0.84,5.0,U,-73.0,9.75,True,,2026-07-11T14:57:01.441+00:00,/dev/cu.usbserial-58870137921,"RX,4076908,R35,TXI,N121,74,307481,E,1,0.87,0.84,5,U,-73,9.75"
RX,4077050,R35,TXA,N01,305,307626,B,0,0.2,0.18,5.0,F,-79.0,9.5,True,,2026-07-11T14:57:01.583+00:00,/dev/cu.usbserial-58870137921,"RX,4077050,R35,TXA,N01,305,307626,B,0,0.20,0.18,5,F,-79,9.50"
RX,4077196,R35,TXK,N151,153,307763,C,1,0.81,0.78,5.0,U,-67.0,10.5,True,,2026-07-11T14:57:01.728+00:00,/dev/cu.usbserial-58870137921,"RX,4077196,R35,TXK,N151,153,307763,C,1,0.81,0.78,5,U,-67,10.50"
RX,4077803,R35,TXC,N31,75,308381,G,0,0.93,0.9,5.0,U,-79.0,9.75,True,,2026-07-11T14:57:02.336+00:00,/dev/cu.usbserial-58870137921,"RX,4077803,R35,TXC,N31,75,308381,G,0,0.93,0.90,5,U,-79,9.75"
RX,4078050,R35,TXA,N01,306,308626,C,1,0.81,0.78,5.0,F,-79.0,10.5,True,,2026-07-11T14:57:02.583+00:00,/dev/cu.usbserial-58870137921,"RX,4078050,R35,TXA,N01,306,308626,C,1,0.81,0.78,5,F,-79,10.50"
RX,4078318,R35,TXB,N16,152,308893,A,1,0.75,0.72,5.0,U,-81.0,9.75,True,,2026-07-11T14:57:02.851+00:00,/dev/cu.usbserial-58870137921,"RX,4078318,R35,TXB,N16,152,308893,A,1,0.75,0.72,5,U,-81,9.75"
RX,4078801,R35,TXE,N61,150,309382,E,1,0.87,0.84,5.0,U,-76.0,9.5,True,,2026-07-11T14:57:03.334+00:00,/dev/cu.usbserial-58870137921,"RX,4078801,R35,TXE,N61,150,309382,E,1,0.87,0.84,5,U,-76,9.50"
RX,4078908,R35,TXI,N121,75,309481,G,0,0.93,0.9,5.0,U,-73.0,9.75,True,,2026-07-11T14:57:03.441+00:00,/dev/cu.usbserial-58870137921,"RX,4078908,R35,TXI,N121,75,309481,G,0,0.93,0.90,5,U,-73,9.75"
RX,4079050,R35,TXA,N01,307,309626,D,1,0.24,0.22,5.0,F,-79.0,9.25,True,,2026-07-11T14:57:03.583+00:00,/dev/cu.usbserial-58870137921,"RX,4079050,R35,TXA,N01,307,309626,D,1,0.24,0.22,5,F,-79,9.25"
RX,4079196,R35,TXK,N151,154,309763,E,0,0.87,0.84,5.0,U,-68.0,10.0,True,,2026-07-11T14:57:03.728+00:00,/dev/cu.usbserial-58870137921,"RX,4079196,R35,TXK,N151,154,309763,E,0,0.87,0.84,5,U,-68,10.00"
RX,4080050,R35,TXA,N01,308,310626,E,0,0.87,0.84,5.0,F,-79.0,9.75,True,,2026-07-11T14:57:04.583+00:00,/dev/cu.usbserial-58870137921,"RX,4080050,R35,TXA,N01,308,310626,E,0,0.87,0.84,5,F,-79,9.75"
RX,4080318,R35,TXB,N16,153,310893,C,1,0.81,0.78,5.0,U,-81.0,9.25,True,,2026-07-11T14:57:04.851+00:00,/dev/cu.usbserial-58870137921,"RX,4080318,R35,TXB,N16,153,310893,C,1,0.81,0.78,5,U,-81,9.25"
RX,4080801,R35,TXE,N61,151,311382,G,0,0.93,0.9,5.0,U,-76.0,9.5,True,,2026-07-11T14:57:05.334+00:00,/dev/cu.usbserial-58870137921,"RX,4080801,R35,TXE,N61,151,311382,G,0,0.93,0.90,5,U,-76,9.50"
RX,4081050,R35,TXA,N01,309,311626,F,1,0.28,0.26,5.0,F,-80.0,9.5,True,,2026-07-11T14:57:05.583+00:00,/dev/cu.usbserial-58870137921,"RX,4081050,R35,TXA,N01,309,311626,F,1,0.28,0.26,5,F,-80,9.50"
RX,4081196,R35,TXK,N151,155,311763,G,1,0.93,0.9,5.0,U,-68.0,9.5,True,,2026-07-11T14:57:05.728+00:00,/dev/cu.usbserial-58870137921,"RX,4081196,R35,TXK,N151,155,311763,G,1,0.93,0.90,5,U,-68,9.50"
RX,4081549,R35,TXF,N76,76,312131,E,0,0.87,0.84,5.0,U,-74.0,9.0,True,,2026-07-11T14:57:06.081+00:00,/dev/cu.usbserial-58870137921,"RX,4081549,R35,TXF,N76,76,312131,E,0,0.87,0.84,5,U,-74,9.00"
