rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,570583,R35,TXK,N151,0,1763,A,1,0.75,0.72,5.0,U,-57.0,9.25,True,,2026-07-11T13:58:04.146+00:00,/dev/cu.usbserial-58870138231,"RX,570583,R35,TXK,N151,0,1763,A,1,0.75,0.72,5,U,-57,9.25"
RX,571438,R35,TXA,N01,0,2626,A,1,0.75,0.72,5.0,F,-45.0,9.75,True,,2026-07-11T13:58:05.001+00:00,/dev/cu.usbserial-58870138231,"RX,571438,R35,TXA,N01,0,2626,A,1,0.75,0.72,5,F,-45,9.75"
RX,572437,R35,TXA,N01,1,3626,B,0,0.2,0.18,5.0,F,-44.0,10.0,True,,2026-07-11T13:58:05.999+00:00,/dev/cu.usbserial-58870138231,"RX,572437,R35,TXA,N01,1,3626,B,0,0.20,0.18,5,F,-44,10.00"
RX,572582,R35,TXK,N151,1,3762,C,1,0.81,0.78,5.0,U,-55.0,9.5,True,,2026-07-11T13:58:06.144+00:00,/dev/cu.usbserial-58870138231,"RX,572582,R35,TXK,N151,1,3762,C,1,0.81,0.78,5,U,-55,9.50"
RX,573437,R35,TXA,N01,2,4626,C,1,0.81,0.78,5.0,F,-43.0,10.0,True,,2026-07-11T13:58:07.000+00:00,/dev/cu.usbserial-58870138231,"RX,573437,R35,TXA,N01,2,4626,C,1,0.81,0.78,5,F,-43,10.00"
RX,573705,R35,TXB,N16,0,4892,A,1,0.75,0.72,5.0,U,-61.0,9.5,True,,2026-07-11T13:58:07.267+00:00,/dev/cu.usbserial-58870138231,"RX,573705,R35,TXB,N16,0,4892,A,1,0.75,0.72,5,U,-61,9.50"
RX,574437,R35,TXA,N01,3,5626,D,1,0.24,0.22,5.0,F,-42.0,10.0,True,,2026-07-11T13:58:08.000+00:00,/dev/cu.usbserial-58870138231,"RX,574437,R35,TXA,N01,3,5626,D,1,0.24,0.22,5,F,-42,10.00"
RX,574582,R35,TXK,N151,2,5762,E,0,0.87,0.84,5.0,U,-59.0,9.0,True,,2026-07-11T13:58:08.144+00:00,/dev/cu.usbserial-58870138231,"RX,574582,R35,TXK,N151,2,5762,E,0,0.87,0.84,5,U,-59,9.00"
RX,575437,R35,TXA,N01,4,6626,E,0,0.87,0.84,5.0,F,-44.0,9.75,True,,2026-07-11T13:58:08.999+00:00,/dev/cu.usbserial-58870138231,"RX,575437,R35,TXA,N01,4,6626,E,0,0.87,0.84,5,F,-44,9.75"
RX,575704,R35,TXB,N16,1,6892,C,1,0.81,0.78,5.0,U,-61.0,10.75,True,,2026-07-11T13:58:09.266+00:00,/dev/cu.usbserial-58870138231,"RX,575704,R35,TXB,N16,1,6892,C,1,0.81,0.78,5,U,-61,10.75"
RX,576437,R35,TXA,N01,5,7626,F,1,0.28,0.26,5.0,F,-43.0,10.0,True,,2026-07-11T13:58:10.000+00:00,/dev/cu.usbserial-58870138231,"RX,576437,R35,TXA,N01,5,7626,F,1,0.28,0.26,5,F,-43,10.00"
RX,576555,R35,TXH,N106,0,7743,G,1,0.93,0.9,5.0,U,-37.0,8.5,True,,2026-07-11T13:58:10.117+00:00,/dev/cu.usbserial-58870138231,"RX,576555,R35,TXH,N106,0,7743,G,1,0.93,0.90,5,U,-37,8.50"
RX,576736,R35,TXL,N166,0,7916,G,1,0.93,0.9,5.0,U,-54.0,9.25,True,,2026-07-11T13:58:10.298+00:00,/dev/cu.usbserial-58870138231,"RX,576736,R35,TXL,N166,0,7916,G,1,0.93,0.90,5,U,-54,9.25"
RX,576937,R35,TXF,N76,0,8130,E,0,0.87,0.84,5.0,U,-48.0,10.25,True,,2026-07-11T13:58:10.499+00:00,/dev/cu.usbserial-58870138231,"RX,576937,R35,TXF,N76,0,8130,E,0,0.87,0.84,5,U,-48,10.25"
RX,577241,R35,TXD,N46,0,8430,G,1,0.93,0.9,5.0,U,-55.0,9.75,True,,2026-07-11T13:58:10.804+00:00,/dev/cu.usbserial-58870138231,"RX,577241,R35,TXD,N46,0,8430,G,1,0.93,0.90,5,U,-55,9.75"
RX,577437,R35,TXA,N01,6,8626,G,1,0.93,0.9,5.0,F,-44.0,9.5,True,,2026-07-11T13:58:10.999+00:00,/dev/cu.usbserial-58870138231,"RX,577437,R35,TXA,N01,6,8626,G,1,0.93,0.90,5,F,-44,9.50"
RX,577704,R35,TXB,N16,2,8892,E,0,0.87,0.84,5.0,U,-62.0,10.5,True,,2026-07-11T13:58:11.266+00:00,/dev/cu.usbserial-58870138231,"RX,577704,R35,TXB,N16,2,8892,E,0,0.87,0.84,5,U,-62,10.50"
RX,578189,R35,TXE,N61,0,9381,A,1,0.75,0.72,5.0,U,-49.0,10.25,True,,2026-07-11T13:58:11.751+00:00,/dev/cu.usbserial-58870138231,"RX,578189,R35,TXE,N61,0,9381,A,1,0.75,0.72,5,U,-49,10.25"
RX,578437,R35,TXA,N01,7,9626,H,0,0.32,0.3,5.0,F,-44.0,9.75,True,,2026-07-11T13:58:11.999+00:00,/dev/cu.usbserial-58870138231,"RX,578437,R35,TXA,N01,7,9626,H,0,0.32,0.30,5,F,-44,9.75"
RX,578582,R35,TXK,N151,4,9762,A,1,0.75,0.72,5.0,U,-61.0,9.75,True,,2026-07-11T13:58:12.144+00:00,/dev/cu.usbserial-58870138231,"RX,578582,R35,TXK,N151,4,9762,A,1,0.75,0.72,5,U,-61,9.75"
RX,578942,R35,TXF,N76,1,10130,G,1,0.93,0.9,5.0,U,-49.0,12.0,True,,2026-07-11T13:58:12.504+00:00,/dev/cu.usbserial-58870138231,"RX,578942,R35,TXF,N76,1,10130,G,1,0.93,0.90,5,U,-49,12.00"
RX,579197,R35,TXC,N31,0,10381,E,0,0.87,0.84,5.0,U,-58.0,10.0,True,,2026-07-11T13:58:12.760+00:00,/dev/cu.usbserial-58870138231,"RX,579197,R35,TXC,N31,0,10381,E,0,0.87,0.84,5,U,-58,10.00"
RX,579442,R35,TXA,N01,8,10626,A,1,0.75,0.72,5.0,F,-45.0,9.5,True,,2026-07-11T13:58:13.004+00:00,/dev/cu.usbserial-58870138231,"RX,579442,R35,TXA,N01,8,10626,A,1,0.75,0.72,5,F,-45,9.50"
RX,579709,R35,TXB,N16,3,10892,G,1,0.93,0.9,5.0,U,-62.0,9.75,True,,2026-07-11T13:58:13.271+00:00,/dev/cu.usbserial-58870138231,"RX,579709,R35,TXB,N16,3,10892,G,1,0.93,0.90,5,U,-62,9.75"
RX,580193,R35,TXE,N61,1,11381,C,1,0.81,0.78,5.0,U,-49.0,9.5,True,,2026-07-11T13:58:13.756+00:00,/dev/cu.usbserial-58870138231,"RX,580193,R35,TXE,N61,1,11381,C,1,0.81,0.78,5,U,-49,9.50"
RX,580300,R35,TXI,N121,0,11480,E,0,0.87,0.84,5.0,U,-60.0,9.75,True,,2026-07-11T13:58:13.862+00:00,/dev/cu.usbserial-58870138231,"RX,580300,R35,TXI,N121,0,11480,E,0,0.87,0.84,5,U,-60,9.75"
RX,580442,R35,TXA,N01,9,11626,B,1,0.2,0.18,5.0,F,-45.0,9.0,True,,2026-07-11T13:58:14.004+00:00,/dev/cu.usbserial-58870138231,"RX,580442,R35,TXA,N01,9,11626,B,1,0.20,0.18,5,F,-45,9.00"
