wall_time_utc,serial_port,raw_line
2026-06-22T21:22:33.222+00:00,/dev/cu.usbserial-576B0005451,"RX,512009,R0,N01,87,443265,A,1,0.82,0.74,30,U,-47,9.50"
2026-06-22T21:22:37.112+00:00,/dev/cu.usbserial-576B0005451,"RX,515896,R0,N16,69,351876,B,1,0.91,0.80,30,U,-53,9.75"
2026-06-22T21:22:38.300+00:00,/dev/cu.usbserial-576B0005451,"RX,517087,R0,N01,88,448343,A,1,0.82,0.74,30,U,-47,10.00"
2026-06-22T21:22:42.188+00:00,/dev/cu.usbserial-576B0005451,"RX,520974,R0,N16,70,356954,B,1,0.91,0.80,30,U,-54,9.25"
2026-06-22T21:22:43.379+00:00,/dev/cu.usbserial-576B0005451,"RX,522165,R0,N01,89,453421,A,1,0.82,0.74,30,U,-48,9.50"
2026-06-22T21:22:47.266+00:00,/dev/cu.usbserial-576B0005451,"RX,526052,R0,N16,71,362032,B,1,0.91,0.80,30,U,-54,8.75"
2026-06-22T21:22:48.456+00:00,/dev/cu.usbserial-576B0005451,"RX,527243,R0,N01,90,458499,A,1,0.82,0.74,30,U,-48,9.25"
2026-06-22T21:22:52.344+00:00,/dev/cu.usbserial-576B0005451,"RX,531130,R0,N16,72,367110,B,1,0.91,0.80,30,U,-53,9.25"
2026-06-22T21:22:53.535+00:00,/dev/cu.usbserial-576B0005451,"RX,532321,R0,N01,91,463577,A,1,0.82,0.74,30,U,-48,9.50"
