rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,5454818,R35,TXK,N151,0,1763,A,1,0.75,0.72,5.0,U,-68.0,9.5,True,,2026-07-11T15:19:59.386+00:00,/dev/cu.usbserial-58870137921,"RX,5454818,R35,TXK,N151,0,1763,A,1,0.75,0.72,5,U,-68,9.50"
RX,5455672,R35,TXA,N01,0,2627,A,1,0.75,0.72,5.0,F,-83.0,10.0,True,,2026-07-11T15:20:00.240+00:00,/dev/cu.usbserial-58870137921,"RX,5455672,R35,TXA,N01,0,2627,A,1,0.75,0.72,5,F,-83,10.00"
RX,5456671,R35,TXA,N01,1,3626,B,0,0.2,0.18,5.0,F,-84.0,9.5,True,,2026-07-11T15:20:01.239+00:00,/dev/cu.usbserial-58870137921,"RX,5456671,R35,TXA,N01,1,3626,B,0,0.20,0.18,5,F,-84,9.50"
RX,5456817,R35,TXK,N151,1,3763,C,1,0.81,0.78,5.0,U,-68.0,9.75,True,,2026-07-11T15:20:01.385+00:00,/dev/cu.usbserial-58870137921,"RX,5456817,R35,TXK,N151,1,3763,C,1,0.81,0.78,5,U,-68,9.75"
RX,5457671,R35,TXA,N01,2,4626,C,1,0.81,0.78,5.0,F,-95.0,9.0,True,,2026-07-11T15:20:02.239+00:00,/dev/cu.usbserial-58870137921,"RX,5457671,R35,TXA,N01,2,4626,C,1,0.81,0.78,5,F,-95,9.00"
RX,5457939,R35,TXB,N16,0,4893,A,1,0.75,0.72,5.0,U,-79.0,9.75,True,,2026-07-11T15:20:02.506+00:00,/dev/cu.usbserial-58870137921,"RX,5457939,R35,TXB,N16,0,4893,A,1,0.75,0.72,5,U,-79,9.75"
RX,5458671,R35,TXA,N01,3,5626,D,1,0.24,0.22,5.0,F,-90.0,9.0,True,,2026-07-11T15:20:03.239+00:00,/dev/cu.usbserial-58870137921,"RX,5458671,R35,TXA,N01,3,5626,D,1,0.24,0.22,5,F,-90,9.00"
RX,5458817,R35,TXK,N151,2,5763,E,0,0.87,0.84,5.0,U,-68.0,9.5,True,,2026-07-11T15:20:03.385+00:00,/dev/cu.usbserial-58870137921,"RX,5458817,R35,TXK,N151,2,5763,E,0,0.87,0.84,5,U,-68,9.50"
RX,5459671,R35,TXA,N01,4,6626,E,0,0.87,0.84,5.0,F,-82.0,10.25,True,,2026-07-11T15:20:04.239+00:00,/dev/cu.usbserial-58870137921,"RX,5459671,R35,TXA,N01,4,6626,E,0,0.87,0.84,5,F,-82,10.25"
RX,5459938,R35,TXB,N16,1,6892,C,1,0.81,0.78,5.0,U,-82.0,10.25,True,,2026-07-11T15:20:04.506+00:00,/dev/cu.usbserial-58870137921,"RX,5459938,R35,TXB,N16,1,6892,C,1,0.81,0.78,5,U,-82,10.25"
