rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,5508951,R35,TXK,N151,0,1763,A,1,0.75,0.72,5.0,U,-71.0,9.25,True,,2026-07-11T15:19:59.386+00:00,/dev/cu.usbserial-576B0005451,"RX,5508951,R35,TXK,N151,0,1763,A,1,0.75,0.72,5,U,-71,9.25"
RX,5509805,R35,TXA,N01,0,2627,A,1,0.75,0.72,5.0,F,-78.0,10.0,True,,2026-07-11T15:20:00.240+00:00,/dev/cu.usbserial-576B0005451,"RX,5509805,R35,TXA,N01,0,2627,A,1,0.75,0.72,5,F,-78,10.00"
RX,5510804,R35,TXA,N01,1,3626,B,0,0.2,0.18,5.0,F,-73.0,10.25,True,,2026-07-11T15:20:01.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5510804,R35,TXA,N01,1,3626,B,0,0.20,0.18,5,F,-73,10.25"
RX,5510950,R35,TXK,N151,1,3763,C,1,0.81,0.78,5.0,U,-71.0,9.25,True,,2026-07-11T15:20:01.385+00:00,/dev/cu.usbserial-576B0005451,"RX,5510950,R35,TXK,N151,1,3763,C,1,0.81,0.78,5,U,-71,9.25"
RX,5511804,R35,TXA,N01,2,4626,C,1,0.81,0.78,5.0,F,-72.0,10.25,True,,2026-07-11T15:20:02.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5511804,R35,TXA,N01,2,4626,C,1,0.81,0.78,5,F,-72,10.25"
RX,5512072,R35,TXB,N16,0,4893,A,1,0.75,0.72,5.0,U,-83.0,10.0,True,,2026-07-11T15:20:02.506+00:00,/dev/cu.usbserial-576B0005451,"RX,5512072,R35,TXB,N16,0,4893,A,1,0.75,0.72,5,U,-83,10.00"
RX,5512804,R35,TXA,N01,3,5626,D,1,0.24,0.22,5.0,F,-76.0,9.25,True,,2026-07-11T15:20:03.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5512804,R35,TXA,N01,3,5626,D,1,0.24,0.22,5,F,-76,9.25"
RX,5512950,R35,TXK,N151,2,5763,E,0,0.87,0.84,5.0,U,-71.0,9.5,True,,2026-07-11T15:20:03.385+00:00,/dev/cu.usbserial-576B0005451,"RX,5512950,R35,TXK,N151,2,5763,E,0,0.87,0.84,5,U,-71,9.50"
RX,5513804,R35,TXA,N01,4,6626,E,0,0.87,0.84,5.0,F,-75.0,9.75,True,,2026-07-11T15:20:04.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5513804,R35,TXA,N01,4,6626,E,0,0.87,0.84,5,F,-75,9.75"
RX,5514071,R35,TXB,N16,1,6892,C,1,0.81,0.78,5.0,U,-90.0,8.25,True,,2026-07-11T15:20:04.506+00:00,/dev/cu.usbserial-576B0005451,"RX,5514071,R35,TXB,N16,1,6892,C,1,0.81,0.78,5,U,-90,8.25"
RX,5514804,R35,TXA,N01,5,7626,F,1,0.28,0.26,5.0,F,-76.0,9.75,True,,2026-07-11T15:20:05.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5514804,R35,TXA,N01,5,7626,F,1,0.28,0.26,5,F,-76,9.75"
RX,5514921,R35,TXH,N106,0,7742,G,1,0.93,0.9,5.0,U,-63.0,5.0,True,,2026-07-11T15:20:05.355+00:00,/dev/cu.usbserial-576B0005451,"RX,5514921,R35,TXH,N106,0,7742,G,1,0.93,0.90,5,U,-63,5.00"
RX,5515103,R35,TXL,N166,0,7916,G,1,0.93,0.9,5.0,U,-70.0,9.5,True,,2026-07-11T15:20:05.538+00:00,/dev/cu.usbserial-576B0005451,"RX,5515103,R35,TXL,N166,0,7916,G,1,0.93,0.90,5,U,-70,9.50"
RX,5515305,R35,TXF,N76,0,8131,E,0,0.87,0.84,5.0,U,-72.0,10.25,True,,2026-07-11T15:20:05.739+00:00,/dev/cu.usbserial-576B0005451,"RX,5515305,R35,TXF,N76,0,8131,E,0,0.87,0.84,5,U,-72,10.25"
RX,5515608,R35,TXD,N46,0,8430,G,1,0.93,0.9,5.0,U,-71.0,9.75,True,,2026-07-11T15:20:06.043+00:00,/dev/cu.usbserial-576B0005451,"RX,5515608,R35,TXD,N46,0,8430,G,1,0.93,0.90,5,U,-71,9.75"
RX,5515804,R35,TXA,N01,6,8626,G,1,0.93,0.9,5.0,F,-76.0,9.5,True,,2026-07-11T15:20:06.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5515804,R35,TXA,N01,6,8626,G,1,0.93,0.90,5,F,-76,9.50"
RX,5516071,R35,TXB,N16,2,8892,E,0,0.87,0.84,5.0,U,-90.0,8.75,True,,2026-07-11T15:20:06.506+00:00,/dev/cu.usbserial-576B0005451,"RX,5516071,R35,TXB,N16,2,8892,E,0,0.87,0.84,5,U,-90,8.75"
RX,5516554,R35,TXE,N61,0,9380,A,1,0.75,0.72,5.0,U,-73.0,9.75,True,,2026-07-11T15:20:06.988+00:00,/dev/cu.usbserial-576B0005451,"RX,5516554,R35,TXE,N61,0,9380,A,1,0.75,0.72,5,U,-73,9.75"
RX,5516804,R35,TXA,N01,7,9626,H,0,0.32,0.3,5.0,F,-74.0,12.0,True,,2026-07-11T15:20:07.239+00:00,/dev/cu.usbserial-576B0005451,"RX,5516804,R35,TXA,N01,7,9626,H,0,0.32,0.30,5,F,-74,12.00"
RX,5516950,R35,TXK,N151,4,9763,A,1,0.75,0.72,5.0,U,-75.0,8.75,True,,2026-07-11T15:20:07.385+00:00,/dev/cu.usbserial-576B0005451,"RX,5516950,R35,TXK,N151,4,9763,A,1,0.75,0.72,5,U,-75,8.75"
RX,5517310,R35,TXF,N76,1,10131,G,1,0.93,0.9,5.0,U,-73.0,9.75,True,,2026-07-11T15:20:07.744+00:00,/dev/cu.usbserial-576B0005451,"RX,5517310,R35,TXF,N76,1,10131,G,1,0.93,0.90,5,U,-73,9.75"
RX,5517564,R35,TXC,N31,0,10381,E,0,0.87,0.84,5.0,U,-74.0,9.5,True,,2026-07-11T15:20:07.999+00:00,/dev/cu.usbserial-576B0005451,"RX,5517564,R35,TXC,N31,0,10381,E,0,0.87,0.84,5,U,-74,9.50"
RX,5517809,R35,TXA,N01,8,10626,A,1,0.75,0.72,5.0,F,-74.0,9.0,True,,2026-07-11T15:20:08.244+00:00,/dev/cu.usbserial-576B0005451,"RX,5517809,R35,TXA,N01,8,10626,A,1,0.75,0.72,5,F,-74,9.00"
RX,5518076,R35,TXB,N16,3,10892,G,1,0.93,0.9,5.0,U,-88.0,8.75,True,,2026-07-11T15:20:08.511+00:00,/dev/cu.usbserial-576B0005451,"RX,5518076,R35,TXB,N16,3,10892,G,1,0.93,0.90,5,U,-88,8.75"
RX,5518558,R35,TXE,N61,1,11379,C,1,0.81,0.78,5.0,U,-74.0,9.75,True,,2026-07-11T15:20:08.993+00:00,/dev/cu.usbserial-576B0005451,"RX,5518558,R35,TXE,N61,1,11379,C,1,0.81,0.78,5,U,-74,9.75"
RX,5518669,R35,TXI,N121,0,11481,E,0,0.87,0.84,5.0,U,-75.0,9.75,True,,2026-07-11T15:20:09.104+00:00,/dev/cu.usbserial-576B0005451,"RX,5518669,R35,TXI,N121,0,11481,E,0,0.87,0.84,5,U,-75,9.75"
RX,5518809,R35,TXA,N01,9,11626,B,1,0.2,0.18,5.0,F,-75.0,9.5,True,,2026-07-11T15:20:09.244+00:00,/dev/cu.usbserial-576B0005451,"RX,5518809,R35,TXA,N01,9,11626,B,1,0.20,0.18,5,F,-75,9.50"
