rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,1696551,R35,TXK,N151,0,1764,A,1,0.75,0.72,5.0,U,-54.0,9.5,True,,2026-07-11T14:16:50.098+00:00,/dev/cu.usbserial-58870138231,"RX,1696551,R35,TXK,N151,0,1764,A,1,0.75,0.72,5,U,-54,9.50"
RX,1697405,R35,TXA,N01,0,2627,A,1,0.75,0.72,5.0,F,-45.0,10.25,True,,2026-07-11T14:16:50.951+00:00,/dev/cu.usbserial-58870138231,"RX,1697405,R35,TXA,N01,0,2627,A,1,0.75,0.72,5,F,-45,10.25"
RX,1698405,R35,TXA,N01,1,3627,B,0,0.2,0.18,5.0,F,-44.0,9.5,True,,2026-07-11T14:16:51.951+00:00,/dev/cu.usbserial-58870138231,"RX,1698405,R35,TXA,N01,1,3627,B,0,0.20,0.18,5,F,-44,9.50"
RX,1698551,R35,TXK,N151,1,3764,C,1,0.81,0.78,5.0,U,-54.0,9.75,True,,2026-07-11T14:16:52.098+00:00,/dev/cu.usbserial-58870138231,"RX,1698551,R35,TXK,N151,1,3764,C,1,0.81,0.78,5,U,-54,9.75"
RX,1699405,R35,TXA,N01,2,4627,C,1,0.81,0.78,5.0,F,-43.0,10.0,True,,2026-07-11T14:16:52.951+00:00,/dev/cu.usbserial-58870138231,"RX,1699405,R35,TXA,N01,2,4627,C,1,0.81,0.78,5,F,-43,10.00"
RX,1699672,R35,TXB,N16,0,4893,A,1,0.75,0.72,5.0,U,-62.0,10.0,True,,2026-07-11T14:16:53.218+00:00,/dev/cu.usbserial-58870138231,"RX,1699672,R35,TXB,N16,0,4893,A,1,0.75,0.72,5,U,-62,10.00"
RX,1700405,R35,TXA,N01,3,5627,D,1,0.24,0.22,5.0,F,-43.0,9.75,True,,2026-07-11T14:16:53.951+00:00,/dev/cu.usbserial-58870138231,"RX,1700405,R35,TXA,N01,3,5627,D,1,0.24,0.22,5,F,-43,9.75"
RX,1700551,R35,TXK,N151,2,5764,E,0,0.87,0.84,5.0,U,-55.0,9.5,True,,2026-07-11T14:16:54.098+00:00,/dev/cu.usbserial-58870138231,"RX,1700551,R35,TXK,N151,2,5764,E,0,0.87,0.84,5,U,-55,9.50"
RX,1701405,R35,TXA,N01,4,6627,E,0,0.87,0.84,5.0,F,-44.0,10.25,True,,2026-07-11T14:16:54.951+00:00,/dev/cu.usbserial-58870138231,"RX,1701405,R35,TXA,N01,4,6627,E,0,0.87,0.84,5,F,-44,10.25"
RX,1701671,R35,TXB,N16,1,6893,C,1,0.81,0.78,5.0,U,-62.0,10.75,True,,2026-07-11T14:16:55.218+00:00,/dev/cu.usbserial-58870138231,"RX,1701671,R35,TXB,N16,1,6893,C,1,0.81,0.78,5,U,-62,10.75"
RX,1702404,R35,TXA,N01,5,7627,F,1,0.28,0.26,5.0,F,-43.0,10.0,True,,2026-07-11T14:16:55.951+00:00,/dev/cu.usbserial-58870138231,"RX,1702404,R35,TXA,N01,5,7627,F,1,0.28,0.26,5,F,-43,10.00"
RX,1702520,R35,TXH,N106,0,7742,G,1,0.93,0.9,5.0,U,-36.0,7.25,True,,2026-07-11T14:16:56.067+00:00,/dev/cu.usbserial-58870138231,"RX,1702520,R35,TXH,N106,0,7742,G,1,0.93,0.90,5,U,-36,7.25"
RX,1702703,R35,TXL,N166,0,7916,G,1,0.93,0.9,5.0,U,-52.0,9.75,True,,2026-07-11T14:16:56.249+00:00,/dev/cu.usbserial-58870138231,"RX,1702703,R35,TXL,N166,0,7916,G,1,0.93,0.90,5,U,-52,9.75"
RX,1702904,R35,TXF,N76,0,8131,E,0,0.87,0.84,5.0,U,-48.0,9.5,True,,2026-07-11T14:16:56.451+00:00,/dev/cu.usbserial-58870138231,"RX,1702904,R35,TXF,N76,0,8131,E,0,0.87,0.84,5,U,-48,9.50"
RX,1703209,R35,TXD,N46,0,8431,G,1,0.93,0.9,5.0,U,-51.0,10.75,True,,2026-07-11T14:16:56.755+00:00,/dev/cu.usbserial-58870138231,"RX,1703209,R35,TXD,N46,0,8431,G,1,0.93,0.90,5,U,-51,10.75"
RX,1703405,R35,TXA,N01,6,8627,G,1,0.93,0.9,5.0,F,-43.0,10.0,True,,2026-07-11T14:16:56.951+00:00,/dev/cu.usbserial-58870138231,"RX,1703405,R35,TXA,N01,6,8627,G,1,0.93,0.90,5,F,-43,10.00"
RX,1703671,R35,TXB,N16,2,8893,E,0,0.87,0.84,5.0,U,-63.0,10.5,True,,2026-07-11T14:16:57.218+00:00,/dev/cu.usbserial-58870138231,"RX,1703671,R35,TXB,N16,2,8893,E,0,0.87,0.84,5,U,-63,10.50"
RX,1704155,R35,TXE,N61,0,9382,A,1,0.75,0.72,5.0,U,-49.0,9.75,True,,2026-07-11T14:16:57.702+00:00,/dev/cu.usbserial-58870138231,"RX,1704155,R35,TXE,N61,0,9382,A,1,0.75,0.72,5,U,-49,9.75"
RX,1704405,R35,TXA,N01,7,9627,H,0,0.32,0.3,5.0,F,-43.0,10.0,True,,2026-07-11T14:16:57.951+00:00,/dev/cu.usbserial-58870138231,"RX,1704405,R35,TXA,N01,7,9627,H,0,0.32,0.30,5,F,-43,10.00"
RX,1704551,R35,TXK,N151,4,9764,A,1,0.75,0.72,5.0,U,-54.0,9.5,True,,2026-07-11T14:16:58.098+00:00,/dev/cu.usbserial-58870138231,"RX,1704551,R35,TXK,N151,4,9764,A,1,0.75,0.72,5,U,-54,9.50"
RX,1704909,R35,TXF,N76,1,10131,G,1,0.93,0.9,5.0,U,-48.0,9.75,True,,2026-07-11T14:16:58.456+00:00,/dev/cu.usbserial-58870138231,"RX,1704909,R35,TXF,N76,1,10131,G,1,0.93,0.90,5,U,-48,9.75"
RX,1705164,R35,TXC,N31,0,10381,E,0,0.87,0.84,5.0,U,-52.0,9.75,True,,2026-07-11T14:16:58.711+00:00,/dev/cu.usbserial-58870138231,"RX,1705164,R35,TXC,N31,0,10381,E,0,0.87,0.84,5,U,-52,9.75"
RX,1705410,R35,TXA,N01,8,10627,A,1,0.75,0.72,5.0,F,-44.0,9.5,True,,2026-07-11T14:16:58.956+00:00,/dev/cu.usbserial-58870138231,"RX,1705410,R35,TXA,N01,8,10627,A,1,0.75,0.72,5,F,-44,9.50"
RX,1705676,R35,TXB,N16,3,10893,G,1,0.93,0.9,5.0,U,-63.0,10.0,True,,2026-07-11T14:16:59.223+00:00,/dev/cu.usbserial-58870138231,"RX,1705676,R35,TXB,N16,3,10893,G,1,0.93,0.90,5,U,-63,10.00"
RX,1706160,R35,TXE,N61,1,11382,C,1,0.81,0.78,5.0,U,-48.0,10.0,True,,2026-07-11T14:16:59.707+00:00,/dev/cu.usbserial-58870138231,"RX,1706160,R35,TXE,N61,1,11382,C,1,0.81,0.78,5,U,-48,10.00"
RX,1706268,R35,TXI,N121,0,11481,E,0,0.87,0.84,5.0,U,-53.0,9.5,True,,2026-07-11T14:16:59.815+00:00,/dev/cu.usbserial-58870138231,"RX,1706268,R35,TXI,N121,0,11481,E,0,0.87,0.84,5,U,-53,9.50"
RX,1706410,R35,TXA,N01,9,11627,B,1,0.2,0.18,5.0,F,-46.0,10.25,True,,2026-07-11T14:16:59.956+00:00,/dev/cu.usbserial-58870138231,"RX,1706410,R35,TXA,N01,9,11627,B,1,0.20,0.18,5,F,-46,10.25"
RX,1706551,R35,TXK,N151,5,11764,C,0,0.81,0.78,5.0,U,-56.0,10.0,True,,2026-07-11T14:17:00.098+00:00,/dev/cu.usbserial-58870138231,"RX,1706551,R35,TXK,N151,5,11764,C,0,0.81,0.78,5,U,-56,10.00"
RX,1707163,R35,TXC,N31,1,12381,G,1,0.93,0.9,5.0,U,-53.0,10.0,True,,2026-07-11T14:17:00.710+00:00,/dev/cu.usbserial-58870138231,"RX,1707163,R35,TXC,N31,1,12381,G,1,0.93,0.90,5,U,-53,10.00"
RX,1707410,R35,TXA,N01,10,12627,C,0,0.81,0.78,5.0,F,-46.0,10.25,True,,2026-07-11T14:17:00.956+00:00,/dev/cu.usbserial-58870138231,"RX,1707410,R35,TXA,N01,10,12627,C,0,0.81,0.78,5,F,-46,10.25"
RX,1707676,R35,TXB,N16,4,12893,A,1,0.75,0.72,5.0,U,-64.0,9.5,True,,2026-07-11T14:17:01.223+00:00,/dev/cu.usbserial-58870138231,"RX,1707676,R35,TXB,N16,4,12893,A,1,0.75,0.72,5,U,-64,9.50"
RX,1708160,R35,TXE,N61,2,13382,E,0,0.87,0.84,5.0,U,-49.0,9.5,True,,2026-07-11T14:17:01.707+00:00,/dev/cu.usbserial-58870138231,"RX,1708160,R35,TXE,N61,2,13382,E,0,0.87,0.84,5,U,-49,9.50"
RX,1708268,R35,TXI,N121,1,13481,G,1,0.93,0.9,5.0,U,-54.0,9.5,True,,2026-07-11T14:17:01.816+00:00,/dev/cu.usbserial-58870138231,"RX,1708268,R35,TXI,N121,1,13481,G,1,0.93,0.90,5,U,-54,9.50"
RX,1708410,R35,TXA,N01,11,13627,D,1,0.24,0.22,5.0,F,-46.0,10.25,True,,2026-07-11T14:17:01.957+00:00,/dev/cu.usbserial-58870138231,"RX,1708410,R35,TXA,N01,11,13627,D,1,0.24,0.22,5,F,-46,10.25"
RX,1708551,R35,TXK,N151,6,13764,E,1,0.87,0.84,5.0,U,-55.0,9.75,True,,2026-07-11T14:17:02.097+00:00,/dev/cu.usbserial-58870138231,"RX,1708551,R35,TXK,N151,6,13764,E,1,0.87,0.84,5,U,-55,9.75"
RX,1709410,R35,TXA,N01,12,14627,E,1,0.87,0.84,5.0,F,-46.0,10.0,True,,2026-07-11T14:17:02.957+00:00,/dev/cu.usbserial-58870138231,"RX,1709410,R35,TXA,N01,12,14627,E,1,0.87,0.84,5,F,-46,10.00"
RX,1709676,R35,TXB,N16,5,14893,C,0,0.81,0.78,5.0,U,-64.0,9.75,True,,2026-07-11T14:17:03.223+00:00,/dev/cu.usbserial-58870138231,"RX,1709676,R35,TXB,N16,5,14893,C,0,0.81,0.78,5,U,-64,9.75"
RX,1710160,R35,TXE,N61,3,15382,G,1,0.93,0.9,5.0,U,-51.0,9.5,True,,2026-07-11T14:17:03.707+00:00,/dev/cu.usbserial-58870138231,"RX,1710160,R35,TXE,N61,3,15382,G,1,0.93,0.90,5,U,-51,9.50"
RX,1710410,R35,TXA,N01,13,15627,F,0,0.28,0.26,5.0,F,-46.0,9.75,True,,2026-07-11T14:17:03.957+00:00,/dev/cu.usbserial-58870138231,"RX,1710410,R35,TXA,N01,13,15627,F,0,0.28,0.26,5,F,-46,9.75"
RX,1710520,R35,TXH,N106,1,15742,G,1,0.93,0.9,5.0,U,-36.0,8.25,True,,2026-07-11T14:17:04.067+00:00,/dev/cu.usbserial-58870138231,"RX,1710520,R35,TXH,N106,1,15742,G,1,0.93,0.90,5,U,-36,8.25"
RX,1710703,R35,TXL,N166,1,15916,G,1,0.93,0.9,5.0,U,-52.0,10.0,True,,2026-07-11T14:17:04.249+00:00,/dev/cu.usbserial-58870138231,"RX,1710703,R35,TXL,N166,1,15916,G,1,0.93,0.90,5,U,-52,10.00"
RX,1710909,R35,TXF,N76,2,16131,E,1,0.87,0.84,5.0,U,-48.0,9.25,True,,2026-07-11T14:17:04.455+00:00,/dev/cu.usbserial-58870138231,"RX,1710909,R35,TXF,N76,2,16131,E,1,0.87,0.84,5,U,-48,9.25"
RX,1711213,R35,TXD,N46,1,16431,G,1,0.93,0.9,5.0,U,-54.0,9.75,True,,2026-07-11T14:17:04.760+00:00,/dev/cu.usbserial-58870138231,"RX,1711213,R35,TXD,N46,1,16431,G,1,0.93,0.90,5,U,-54,9.75"
