wall_time_utc,serial_port,raw_line
2026-07-11T15:06:11.329+00:00,/dev/cu.usbserial-58870138231,"RX,965810,R35,TXK,N151,0,1763,A,1,0.75,0.72,5,U,-68,9.50"
2026-07-11T15:06:12.183+00:00,/dev/cu.usbserial-58870138231,"RX,966664,R35,TXA,N01,0,2627,A,1,0.75,0.72,5,F,-75,9.50"
2026-07-11T15:06:13.183+00:00,/dev/cu.usbserial-58870138231,"RX,967663,R35,TXA,N01,1,3627,B,0,0.20,0.18,5,F,-76,9.75"
2026-07-11T15:06:13.328+00:00,/dev/cu.usbserial-58870138231,"RX,967808,R35,TXK,N151,1,3763,C,1,0.81,0.78,5,U,-68,9.50"
2026-07-11T15:06:14.183+00:00,/dev/cu.usbserial-58870138231,"RX,968663,R35,TXA,N01,2,4627,C,1,0.81,0.78,5,F,-75,9.75"
2026-07-11T15:06:14.450+00:00,/dev/cu.usbserial-58870138231,"RX,968931,R35,TXB,N16,0,4893,A,1,0.75,0.72,5,U,-89,10.25"
2026-07-11T15:06:15.183+00:00,/dev/cu.usbserial-58870138231,"RX,969663,R35,TXA,N01,3,5627,D,1,0.24,0.22,5,F,-75,9.75"
2026-07-11T15:06:15.328+00:00,/dev/cu.usbserial-58870138231,"RX,969808,R35,TXK,N151,2,5763,E,0,0.87,0.84,5,U,-68,9.75"
2026-07-11T15:06:16.183+00:00,/dev/cu.usbserial-58870138231,"RX,970663,R35,TXA,N01,4,6627,E,0,0.87,0.84,5,F,-75,9.75"
2026-07-11T15:06:16.450+00:00,/dev/cu.usbserial-58870138231,"RX,970930,R35,TXB,N16,1,6893,C,1,0.81,0.78,5,U,-87,10.75"
2026-07-11T15:06:17.183+00:00,/dev/cu.usbserial-58870138231,"RX,971663,R35,TXA,N01,5,7627,F,1,0.28,0.26,5,F,-72,10.00"
2026-07-11T15:06:17.481+00:00,/dev/cu.usbserial-58870138231,"RX,971961,R35,TXL,N166,0,7916,G,1,0.93,0.90,5,U,-75,9.25"
2026-07-11T15:06:17.682+00:00,/dev/cu.usbserial-58870138231,"RX,972163,R35,TXF,N76,0,8131,E,0,0.87,0.84,5,U,-71,10.00"
2026-07-11T15:06:17.986+00:00,/dev/cu.usbserial-58870138231,"RX,972466,R35,TXD,N46,0,8430,G,1,0.93,0.90,5,U,-67,9.50"
2026-07-11T15:06:18.183+00:00,/dev/cu.usbserial-58870138231,"RX,972663,R35,TXA,N01,6,8627,G,1,0.93,0.90,5,F,-75,9.75"
2026-07-11T15:06:18.450+00:00,/dev/cu.usbserial-58870138231,"RX,972930,R35,TXB,N16,2,8893,E,0,0.87,0.84,5,U,-87,10.50"
2026-07-11T15:06:18.934+00:00,/dev/cu.usbserial-58870138231,"RX,973414,R35,TXE,N61,0,9382,A,1,0.75,0.72,5,U,-78,9.75"
2026-07-11T15:06:19.183+00:00,/dev/cu.usbserial-58870138231,"RX,973663,R35,TXA,N01,7,9627,H,0,0.32,0.30,5,F,-73,9.75"
2026-07-11T15:06:19.328+00:00,/dev/cu.usbserial-58870138231,"RX,973808,R35,TXK,N151,4,9763,A,1,0.75,0.72,5,U,-67,9.25"
2026-07-11T15:06:19.687+00:00,/dev/cu.usbserial-58870138231,"RX,974168,R35,TXF,N76,1,10131,G,1,0.93,0.90,5,U,-72,9.75"
2026-07-11T15:06:19.942+00:00,/dev/cu.usbserial-58870138231,"RX,974422,R35,TXC,N31,0,10381,E,0,0.87,0.84,5,U,-70,9.50"
2026-07-11T15:06:20.188+00:00,/dev/cu.usbserial-58870138231,"RX,974668,R35,TXA,N01,8,10627,A,1,0.75,0.72,5,F,-74,9.75"
2026-07-11T15:06:20.455+00:00,/dev/cu.usbserial-58870138231,"RX,974935,R35,TXB,N16,3,10893,G,1,0.93,0.90,5,U,-88,9.50"
2026-07-11T15:06:20.939+00:00,/dev/cu.usbserial-58870138231,"RX,975419,R35,TXE,N61,1,11382,C,1,0.81,0.78,5,U,-78,9.75"
2026-07-11T15:06:21.047+00:00,/dev/cu.usbserial-58870138231,"RX,975527,R35,TXI,N121,0,11481,E,0,0.87,0.84,5,U,-75,9.75"
2026-07-11T15:06:21.188+00:00,/dev/cu.usbserial-58870138231,"RX,975668,R35,TXA,N01,9,11627,B,1,0.20,0.18,5,F,-75,9.75"
2026-07-11T15:06:21.328+00:00,/dev/cu.usbserial-58870138231,"RX,975808,R35,TXK,N151,5,11763,C,0,0.81,0.78,5,U,-68,9.50"
2026-07-11T15:06:21.942+00:00,/dev/cu.usbserial-58870138231,"RX,976422,R35,TXC,N31,1,12381,G,1,0.93,0.90,5,U,-67,9.50"
2026-07-11T15:06:22.188+00:00,/dev/cu.usbserial-58870138231,"RX,976668,R35,TXA,N01,10,12627,C,0,0.81,0.78,5,F,-76,10.25"
2026-07-11T15:06:22.455+00:00,/dev/cu.usbserial-58870138231,"RX,976935,R35,TXB,N16,4,12893,A,1,0.75,0.72,5,U,-92,9.25"
2026-07-11T15:06:22.938+00:00,/dev/cu.usbserial-58870138231,"RX,977419,R35,TXE,N61,2,13382,E,0,0.87,0.84,5,U,-80,9.50"
2026-07-11T15:06:23.046+00:00,/dev/cu.usbserial-58870138231,"RX,977527,R35,TXI,N121,1,13481,G,1,0.93,0.90,5,U,-85,9.75"
2026-07-11T15:06:23.188+00:00,/dev/cu.usbserial-58870138231,"RX,977668,R35,TXA,N01,11,13627,D,1,0.24,0.22,5,F,-78,9.75"
2026-07-11T15:06:23.328+00:00,/dev/cu.usbserial-58870138231,"RX,977808,R35,TXK,N151,6,13763,E,1,0.87,0.84,5,U,-68,9.50"
2026-07-11T15:06:24.188+00:00,/dev/cu.usbserial-58870138231,"RX,978668,R35,TXA,N01,12,14627,E,1,0.87,0.84,5,F,-76,10.00"
2026-07-11T15:06:24.455+00:00,/dev/cu.usbserial-58870138231,"RX,978935,R35,TXB,N16,5,14893,C,0,0.81,0.78,5,U,-90,9.75"
2026-07-11T15:06:24.938+00:00,/dev/cu.usbserial-58870138231,"RX,979419,R35,TXE,N61,3,15382,G,1,0.93,0.90,5,U,-77,9.50"
2026-07-11T15:06:25.188+00:00,/dev/cu.usbserial-58870138231,"RX,979668,R35,TXA,N01,13,15627,F,0,0.28,0.26,5,F,-74,10.00"
2026-07-11T15:06:25.481+00:00,/dev/cu.usbserial-58870138231,"RX,979961,R35,TXL,N166,1,15916,G,1,0.93,0.90,5,U,-75,9.75"
2026-07-11T15:06:25.687+00:00,/dev/cu.usbserial-58870138231,"RX,980168,R35,TXF,N76,2,16131,E,1,0.87,0.84,5,U,-76,9.25"
2026-07-11T15:06:25.991+00:00,/dev/cu.usbserial-58870138231,"RX,980471,R35,TXD,N46,1,16430,G,1,0.93,0.90,5,U,-67,9.50"
2026-07-11T15:06:26.188+00:00,/dev/cu.usbserial-58870138231,"RX,980668,R35,TXA,N01,14,16627,G,1,0.93,0.90,5,F,-72,9.75"
2026-07-11T15:06:26.455+00:00,/dev/cu.usbserial-58870138231,"RX,980935,R35,TXB,N16,6,16893,E,1,0.87,0.84,5,U,-87,9.25"
2026-07-11T15:06:26.636+00:00,/dev/cu.usbserial-58870138231,"RX,981117,R35,TXG,N91,0,17080,G,1,0.93,0.90,5,U,-76,9.50"
2026-07-11T15:06:26.938+00:00,/dev/cu.usbserial-58870138231,"RX,981419,R35,TXE,N61,4,17382,A,1,0.75,0.72,5,U,-93,9.25"
2026-07-11T15:06:27.187+00:00,/dev/cu.usbserial-58870138231,"RX,981668,R35,TXA,N01,15,17627,H,1,0.32,0.30,5,F,-74,9.75"
2026-07-11T15:06:27.328+00:00,/dev/cu.usbserial-58870138231,"RX,981808,R35,TXK,N151,8,17763,A,0,0.75,0.72,5,U,-69,9.75"
